timestamp,household_id,voltage,usage_kwh,device_status,region
2025-05-04 12:50:00,HH002,230.76,0.141,ON,South
2025-05-04 12:50:00,HH003,236.57,0.019,ON,West
2025-05-04 12:50:00,HH004,223.39,0.132,ON,East
2025-05-04 12:50:00,HH005,224.1,0.284,ON,North
2025-05-04 12:50:00,HH006,224.86,0.37,OFF,East
2025-05-04 12:50:00,HH007,224.06,0.036,ON,West
2025-05-04 12:50:00,HH008,228.8,0.191,ON,West
2025-05-04 12:50:00,HH009,226.52,0.086,ON,North
2025-05-04 13:00:00,HH000,228.49,0.113,ON,West
2025-05-04 13:00:00,HH001,228.3,0.659,ON,West
2025-05-04 13:00:00,HH002,228.27,0.449,ON,North
2025-05-04 13:00:00,HH003,231.63,0.256,OFF,East
2025-05-04 13:00:00,HH004,233.6,0.033,OFF,North
2025-05-04 13:00:00,HH005,226.95,0.017,ON,West
2025-05-04 13:00:00,HH006,229.8,0.19,ON,North
2025-05-04 13:00:00,HH007,233.28,0.072,ON,West
2025-05-04 13:00:00,HH008,232.8,0.448,ON,West
2025-05-04 13:00:00,HH009,235.4,0.18,ON,West
2025-05-04 13:10:00,HH000,233.16,0.162,ON,East
2025-05-04 13:10:00,HH001,232.32,0.084,ON,East
2025-05-04 13:10:00,HH002,232.55,0.008,ON,West
2025-05-04 13:10:00,HH003,225.35,0.953,ON,South
2025-05-04 13:10:00,HH004,228.69,0.156,OFF,North
2025-05-04 13:10:00,HH005,231.55,0.128,ON,South
2025-05-04 13:10:00,HH006,228.45,0.025,ON,East
2025-05-04 13:10:00,HH007,231.5,0.675,ON,East
2025-05-04 13:10:00,HH008,226.47,0.079,ON,West
2025-05-04 13:10:00,HH009,229.08,0.201,ON,North
2025-05-04 13:20:00,HH000,228.97,0.044,OFF,West
2025-05-04 13:20:00,HH001,226.98,0.031,ON,East
2025-05-04 13:20:00,HH002,232.69,0.187,ON,North
2025-05-04 13:20:00,HH003,230.74,0.852,ON,East
2025-05-04 13:20:00,HH004,229.25,0.387,ON,East
2025-05-04 13:20:00,HH005,232.27,0.476,ON,South
2025-05-04 13:20:00,HH006,225.89,0.003,ON,East
2025-05-04 13:20:00,HH007,228.72,0.433,ON,North
2025-05-04 13:20:00,HH008,229.46,0.297,ON,West
2025-05-04 13:20:00,HH009,231.06,0.042,ON,South
2025-05-04 13:30:00,HH000,228.51,0.229,ON,East
2025-05-04 13:30:00,HH001,224.51,0.654,OFF,South
2025-05-04 13:30:00,HH002,233.09,0.026,ON,West
2025-05-04 13:30:00,HH003,231.03,0.206,ON,West
2025-05-04 13:30:00,HH004,221.35,0.054,ON,North
2025-05-04 13:30:00,HH005,230.84,0.221,ON,North
2025-05-04 13:30:00,HH006,227.28,0.593,OFF,North
2025-05-04 13:30:00,HH007,228.27,0.01,ON,South
2025-05-04 13:30:00,HH008,235.09,0.144,ON,West
2025-05-04 13:30:00,HH009,233.4,0.152,ON,West
2025-05-04 13:40:00,HH000,227.06,0.025,ON,West
2025-05-04 13:40:00,HH001,226.54,0.159,ON,West
2025-05-04 13:40:00,HH002,227.97,0.005,ON,East
2025-05-04 13:40:00,HH003,231.74,0.262,ON,East
2025-05-04 13:40:00,HH004,234.76,0.044,ON,West
2025-05-04 13:40:00,HH005,235.61,0.249,ON,East
2025-05-04 13:40:00,HH006,225.26,0.049,ON,North
2025-05-04 13:40:00,HH007,224.4,0.046,ON,West
2025-05-04 13:40:00,HH008,231.85,0.279,ON,West
2025-05-04 13:40:00,HH009,229.56,0.297,ON,South
2025-05-04 13:50:00,HH000,228.83,0.215,OFF,North
2025-05-04 13:50:00,HH001,231.37,0.01,OFF,South
2025-05-04 13:50:00,HH002,232.25,0.433,ON,North
2025-05-04 13:50:00,HH003,227.55,0.286,ON,South
2025-05-04 13:50:00,HH004,228.45,0.23,ON,East
2025-05-04 13:50:00,HH005,228.43,0.375,ON,North
2025-05-04 13:50:00,HH006,231.39,0.135,ON,East
2025-05-04 13:50:00,HH007,232.91,0.054,ON,North
2025-05-04 13:50:00,HH008,229.44,0.025,OFF,North
2025-05-04 13:50:00,HH009,224.26,0.008,ON,West
2025-05-04 14:00:00,HH000,223.88,0.571,ON,East
2025-05-04 14:00:00,HH001,230.94,0.079,ON,West
2025-05-04 14:00:00,HH002,235.76,0.078,ON,West
2025-05-04 14:00:00,HH003,224.39,0.208,ON,North
2025-05-04 14:00:00,HH004,231.67,0.38,ON,South
2025-05-04 14:00:00,HH005,228.23,0.292,ON,East
2025-05-04 14:00:00,HH006,227.87,0.05,ON,North
2025-05-04 14:00:00,HH007,230.33,0.003,OFF,South
2025-05-04 14:00:00,HH008,231.03,0.084,ON,North
2025-05-04 14:00:00,HH009,231.52,0.861,ON,South
2025-05-04 14:10:00,HH000,232.68,0.02,ON,South
2025-05-04 14:10:00,HH001,232.88,0.322,OFF,West
2025-05-04 14:10:00,HH002,231.49,0.24,OFF,North
2025-05-04 14:10:00,HH003,232.71,0.174,ON,West
2025-05-04 14:10:00,HH004,225.35,0.003,ON,East
2025-05-04 14:10:00,HH005,234.26,0.117,OFF,West
2025-05-04 14:10:00,HH006,233.93,0.24,OFF,West
2025-05-04 14:10:00,HH007,227.87,0.097,ON,North
2025-05-04 14:10:00,HH008,226.01,0.138,ON,South
2025-05-04 14:10:00,HH009,230.08,0.023,ON,West
2025-05-04 14:20:00,HH000,226.83,0.058,OFF,South
2025-05-04 14:20:00,HH001,237.3,0.006,ON,North
2025-05-04 14:20:00,HH002,232.87,0.247,ON,East
2025-05-04 14:20:00,HH003,228.78,0.334,ON,North
2025-05-04 14:20:00,HH004,233.74,0.099,ON,East
2025-05-04 14:20:00,HH005,232.67,0.148,OFF,East
2025-05-04 14:20:00,HH006,226.27,0.151,ON,North
2025-05-04 14:20:00,HH007,229.61,0.286,ON,South
2025-05-04 14:20:00,HH008,231.19,0.221,ON,North
2025-05-04 14:20:00,HH009,238.07,0.062,ON,North
2025-05-04 14:30:00,HH000,229.65,0.501,ON,East
2025-05-04 14:30:00,HH001,230.75,0.005,OFF,South
2025-05-04 14:30:00,HH002,221.54,0.055,ON,South
2025-05-04 14:30:00,HH003,228.73,0.032,ON,North
2025-05-04 14:30:00,HH004,227.41,0.079,ON,East
2025-05-04 14:30:00,HH005,231.02,0.306,ON,South
2025-05-04 14:30:00,HH006,233.94,0.106,ON,East
2025-05-04 14:30:00,HH007,230.56,0.787,ON,South
2025-05-04 14:30:00,HH008,224.61,0.373,ON,South
2025-05-04 14:30:00,HH009,226.2,0.228,ON,North
2025-05-04 14:40:00,HH000,231.42,0.096,ON,South
2025-05-04 14:40:00,HH001,230.38,0.002,ON,North
2025-05-04 14:40:00,HH002,227.27,0.087,ON,East
2025-05-04 14:40:00,HH003,229.99,0.12,OFF,North
2025-05-04 14:40:00,HH004,229.01,0.274,ON,East
2025-05-04 14:40:00,HH005,230.44,0.705,ON,South
2025-05-04 14:40:00,HH006,231.94,0.014,ON,West
2025-05-04 14:40:00,HH007,227.61,0.027,ON,East
2025-05-04 14:40:00,HH008,232.16,0.218,ON,West
2025-05-04 14:40:00,HH009,231.64,0.156,ON,West
2025-05-04 14:50:00,HH000,230.85,0.121,ON,West
2025-05-04 14:50:00,HH001,227.48,0.12,OFF,East
2025-05-04 14:50:00,HH002,224.97,0.026,ON,South
2025-05-04 14:50:00,HH003,228.56,0.122,ON,West
2025-05-04 14:50:00,HH004,227.58,0.571,ON,West
2025-05-04 14:50:00,HH005,233.92,0.19,ON,West
2025-05-04 14:50:00,HH006,229.81,0.093,OFF,North
2025-05-04 14:50:00,HH007,229.62,0.116,ON,West
2025-05-04 14:50:00,HH008,229.11,0.034,ON,East
2025-05-04 14:50:00,HH009,228.6,0.017,ON,East
2025-05-04 15:00:00,HH000,230.23,0.052,ON,West
2025-05-04 15:00:00,HH001,228.87,0.156,ON,West
2025-05-04 15:00:00,HH002,225.35,0.152,ON,East
2025-05-04 15:00:00,HH003,237.51,0.31,OFF,South
2025-05-04 15:00:00,HH004,232.7,0.103,ON,South
2025-05-04 15:00:00,HH005,226.2,0.126,OFF,South
2025-05-04 15:00:00,HH006,235.32,0.156,ON,South
2025-05-04 15:00:00,HH007,226.81,0.172,ON,North
2025-05-04 15:00:00,HH008,230.78,0.253,ON,North
2025-05-04 15:00:00,HH009,227.52,0.208,ON,East
2025-05-04 15:10:00,HH000,230.8,0.117,OFF,South
2025-05-04 15:10:00,HH001,233.66,0.172,ON,East
2025-05-04 15:10:00,HH002,236.18,0.027,ON,North
2025-05-04 15:10:00,HH003,230.3,0.133,ON,East
2025-05-04 15:10:00,HH004,235.27,0.204,OFF,West
2025-05-04 15:10:00,HH005,224.39,0.064,OFF,South
2025-05-04 15:10:00,HH006,234.41,0.535,ON,West
2025-05-04 15:10:00,HH007,230.72,0.364,ON,West
2025-05-04 15:10:00,HH008,229.57,0.041,OFF,North
2025-05-04 15:10:00,HH009,231.4,0.026,ON,North
2025-05-04 15:20:00,HH000,227.31,0.063,ON,West
2025-05-04 15:20:00,HH001,233.49,0.071,ON,North
2025-05-04 15:20:00,HH002,224.14,0.173,ON,West
2025-05-04 15:20:00,HH003,229.82,0.163,ON,North
2025-05-04 15:20:00,HH004,235.54,0.032,OFF,North
2025-05-04 15:20:00,HH005,233.44,0.099,ON,North
2025-05-04 15:20:00,HH006,234.9,0.432,ON,East
2025-05-04 15:20:00,HH007,229.5,0.271,ON,North
2025-05-04 15:20:00,HH008,228.8,0.024,OFF,South
2025-05-04 15:20:00,HH009,228.2,0.042,ON,West
2025-05-04 15:30:00,HH000,233.99,0.115,ON,North
2025-05-04 15:30:00,HH001,229.99,0.028,ON,South
2025-05-04 15:30:00,HH002,228.39,0.041,ON,East
2025-05-04 15:30:00,HH003,229.5,0.103,ON,East
2025-05-04 15:30:00,HH004,235.46,0.233,OFF,West
2025-05-04 15:30:00,HH005,227.91,0.27,OFF,North
2025-05-04 15:30:00,HH006,227.16,0.821,ON,South
2025-05-04 15:30:00,HH007,225.18,0.002,ON,North
2025-05-04 15:30:00,HH008,230.23,0.237,OFF,South
2025-05-04 15:30:00,HH009,230.24,0.041,ON,West
2025-05-04 15:40:00,HH000,225.68,0.131,ON,North
2025-05-04 15:40:00,HH001,232.93,0.002,ON,South
2025-05-04 15:40:00,HH002,229.05,0.078,ON,West
2025-05-04 15:40:00,HH003,232.03,0.049,ON,West
2025-05-04 15:40:00,HH004,229.07,0.076,ON,East
2025-05-04 15:40:00,HH005,231.98,0.117,ON,West
2025-05-04 15:40:00,HH006,236.16,0.195,ON,North
2025-05-04 15:40:00,HH007,226.84,0.038,ON,South
2025-05-04 15:40:00,HH008,229.67,0.073,ON,East
2025-05-04 15:40:00,HH009,233.57,0.029,ON,East
2025-05-04 15:50:00,HH000,230.57,0.088,ON,South
2025-05-04 15:50:00,HH001,233.21,0.223,OFF,East
2025-05-04 15:50:00,HH002,227.44,0.047,ON,East
2025-05-04 15:50:00,HH003,226.77,0.138,ON,East
2025-05-04 15:50:00,HH004,230.15,0.036,ON,North
2025-05-04 15:50:00,HH005,225.91,0.169,ON,West
2025-05-04 15:50:00,HH006,234.64,0.311,ON,South
2025-05-04 15:50:00,HH007,233.44,0.094,ON,North
2025-05-04 15:50:00,HH008,229.63,0.093,ON,North
2025-05-04 15:50:00,HH009,229.42,0.256,ON,West
2025-05-04 16:00:00,HH000,227.84,0.73,ON,South
2025-05-04 16:00:00,HH001,232.37,0.084,ON,South
2025-05-04 16:00:00,HH002,233.43,0.12,ON,South
2025-05-04 16:00:00,HH003,227.96,0.151,ON,East
2025-05-04 16:00:00,HH004,228.28,0.251,ON,South
2025-05-04 16:00:00,HH005,229.06,0.23,ON,South
2025-05-04 16:00:00,HH006,227.58,0.152,OFF,North
2025-05-04 16:00:00,HH007,228.41,0.049,OFF,South
2025-05-04 16:00:00,HH008,228.5,0.066,ON,West
2025-05-04 16:00:00,HH009,228.67,0.035,ON,North
2025-05-04 16:10:00,HH000,223.41,0.259,ON,West
2025-05-04 16:10:00,HH001,225.5,0.564,ON,South
2025-05-04 16:10:00,HH002,227.87,0.075,ON,East
2025-05-04 16:10:00,HH003,228.06,0.371,ON,East
2025-05-04 16:10:00,HH004,235.34,0.148,OFF,West
2025-05-04 16:10:00,HH005,229.65,0.097,ON,West
2025-05-04 16:10:00,HH006,228.5,0.07,ON,West
2025-05-04 16:10:00,HH007,223.57,0.394,ON,East
2025-05-04 16:10:00,HH008,234.44,0.097,ON,East
2025-05-04 16:10:00,HH009,230.42,0.153,ON,West
2025-05-04 16:20:00,HH000,226.96,0.745,ON,East
2025-05-04 16:20:00,HH001,227.5,0.069,ON,South
2025-05-04 16:20:00,HH002,226.3,0.162,OFF,South
2025-05-04 16:20:00,HH003,233.88,0.042,ON,North
2025-05-04 16:20:00,HH004,228.14,0.058,OFF,West
2025-05-04 16:20:00,HH005,230.78,0.051,ON,East
2025-05-04 16:20:00,HH006,224.98,0.335,ON,North
2025-05-04 16:20:00,HH007,232.69,0.106,ON,East
2025-05-04 16:20:00,HH008,228.45,0.025,ON,South
2025-05-04 16:20:00,HH009,228.76,0.016,ON,South
2025-05-04 16:30:00,HH000,230.53,0.296,OFF,South
2025-05-04 16:30:00,HH001,234.23,0.136,ON,West
2025-05-04 16:30:00,HH002,232.51,0.37,ON,East
2025-05-04 16:30:00,HH003,235.28,0.237,ON,East
2025-05-04 16:30:00,HH004,231.62,0.095,ON,North
2025-05-04 16:30:00,HH005,231.7,0.065,ON,South
2025-05-04 16:30:00,HH006,235.96,0.06,ON,South
2025-05-04 16:30:00,HH007,231.52,0.004,ON,East
2025-05-04 16:30:00,HH008,230.62,0.038,ON,West
2025-05-04 16:30:00,HH009,231.68,0.029,ON,East
2025-05-04 16:40:00,HH000,225.08,0.245,ON,North
2025-05-04 16:40:00,HH001,233.42,0.209,ON,North
2025-05-04 16:40:00,HH002,233.68,0.04,ON,East
2025-05-04 16:40:00,HH003,229.27,0.223,ON,West
2025-05-04 16:40:00,HH004,228.29,0.974,ON,West
2025-05-04 16:40:00,HH005,231.9,0.012,ON,East
2025-05-04 16:40:00,HH006,228.83,0.025,ON,East
2025-05-04 16:40:00,HH007,228.5,0.168,ON,North
2025-05-04 16:40:00,HH008,228.73,0.878,ON,North
2025-05-04 16:40:00,HH009,228.98,0.017,ON,North
2025-05-04 16:50:00,HH000,228.63,0.47,OFF,West
2025-05-04 16:50:00,HH001,236.45,0.084,ON,East
2025-05-04 16:50:00,HH002,232.55,0.125,ON,West
2025-05-04 16:50:00,HH003,225.32,0.35,ON,East
2025-05-04 16:50:00,HH004,228.3,0.408,ON,West
2025-05-04 16:50:00,HH005,227.84,0.777,ON,West
2025-05-04 16:50:00,HH006,232.44,0.487,ON,North
2025-05-04 16:50:00,HH007,227.02,0.042,ON,East
2025-05-04 16:50:00,HH008,227.35,0.395,ON,West
2025-05-04 16:50:00,HH009,229.96,0.226,ON,North
2025-05-04 17:00:00,HH000,233.01,0.126,ON,West
2025-05-04 17:00:00,HH001,230.55,0.74,ON,North
2025-05-04 17:00:00,HH002,227.76,0.039,ON,North
2025-05-04 17:00:00,HH003,231.63,0.083,ON,South
2025-05-04 17:00:00,HH004,230.9,0.048,OFF,North
2025-05-04 17:00:00,HH005,232.88,0.707,ON,West
2025-05-04 17:00:00,HH006,229.8,0.161,ON,West
2025-05-04 17:00:00,HH007,230.64,0.274,ON,East
2025-05-04 17:00:00,HH008,232.74,0.058,OFF,West
2025-05-04 17:00:00,HH009,234.89,0.136,ON,North
2025-05-04 17:10:00,HH000,230.47,0.044,ON,East
2025-05-04 17:10:00,HH001,231.38,0.006,OFF,West
2025-05-04 17:10:00,HH002,226.94,0.02,ON,South
2025-05-04 17:10:00,HH003,228.95,0.061,ON,East
2025-05-04 17:10:00,HH004,233.46,0.18,ON,East
2025-05-04 17:10:00,HH005,226.09,0.023,ON,South
2025-05-04 17:10:00,HH006,235.02,0.059,ON,South
2025-05-04 17:10:00,HH007,233.31,0.051,OFF,South
2025-05-04 17:10:00,HH008,231.95,0.25,OFF,North
2025-05-04 17:10:00,HH009,229.96,0.161,ON,East
2025-05-04 17:20:00,HH000,231.61,0.164,ON,East
2025-05-04 17:20:00,HH001,232.34,0.326,ON,East
2025-05-04 17:20:00,HH002,227.59,0.491,ON,North
2025-05-04 17:20:00,HH003,233.81,0.038,ON,East
2025-05-04 17:20:00,HH004,229.52,0.033,ON,West
2025-05-04 17:20:00,HH005,233.22,0.26,ON,North
2025-05-04 17:20:00,HH006,228.72,0.405,ON,East
2025-05-04 17:20:00,HH007,231.11,0.087,ON,South
2025-05-04 17:20:00,HH008,224.06,0.316,OFF,North
2025-05-04 17:20:00,HH009,228.65,0.235,ON,South
2025-05-04 17:30:00,HH000,222.38,0.126,ON,West
2025-05-04 17:30:00,HH001,231.07,0.004,ON,East
2025-05-04 17:30:00,HH002,228.83,0.073,ON,South
2025-05-04 17:30:00,HH003,229.82,0.034,ON,South
2025-05-04 17:30:00,HH004,230.44,0.221,ON,East
2025-05-04 17:30:00,HH005,227.51,0.118,ON,North
2025-05-04 17:30:00,HH006,229.16,0.084,ON,West
2025-05-04 17:30:00,HH007,231.19,0.396,ON,South
2025-05-04 17:30:00,HH008,229.31,0.06,OFF,East
2025-05-04 17:30:00,HH009,234.13,0.062,ON,West
2025-05-04 17:40:00,HH000,230.57,0.03,OFF,West
2025-05-04 17:40:00,HH001,229.51,1.266,ON,North
2025-05-04 17:40:00,HH002,228.21,0.162,ON,West
2025-05-04 17:40:00,HH003,233.72,0.192,ON,South
2025-05-04 17:40:00,HH004,233.12,0.046,ON,West
2025-05-04 17:40:00,HH005,228.8,0.011,ON,South
2025-05-04 17:40:00,HH006,228.3,0.206,OFF,West
2025-05-04 17:40:00,HH007,228.93,0.519,OFF,South
2025-05-04 17:40:00,HH008,225.83,0.428,ON,East
2025-05-04 17:40:00,HH009,225.52,0.472,ON,East
2025-05-04 17:50:00,HH000,229.03,0.231,ON,West
2025-05-04 17:50:00,HH001,229.87,0.173,ON,East
2025-05-04 17:50:00,HH002,225.65,0.359,ON,South
2025-05-04 17:50:00,HH003,229.13,0.136,ON,East
2025-05-04 17:50:00,HH004,228.52,0.201,OFF,North
2025-05-04 17:50:00,HH005,229.86,0.188,ON,North
2025-05-04 17:50:00,HH006,226.29,0.11,ON,West
2025-05-04 17:50:00,HH007,226.18,0.012,ON,East
2025-05-04 17:50:00,HH008,228.17,0.078,ON,East
2025-05-04 17:50:00,HH009,232.49,0.437,ON,North
2025-05-04 18:00:00,HH000,233.07,0.157,ON,West
2025-05-04 18:00:00,HH001,225.84,0.052,ON,West
2025-05-04 18:00:00,HH002,227.69,0.044,ON,North
2025-05-04 18:00:00,HH003,224.96,0.224,ON,West
2025-05-04 18:00:00,HH004,224.05,0.097,ON,South
2025-05-04 18:00:00,HH005,228.03,0.068,OFF,South
2025-05-04 18:00:00,HH006,232.09,0.066,OFF,West
2025-05-04 18:00:00,HH007,227.93,0.003,ON,North
2025-05-04 18:00:00,HH008,233.42,0.077,ON,West
2025-05-04 18:00:00,HH009,231.0,0.129,ON,West
2025-05-04 18:10:00,HH000,231.58,0.207,ON,North
2025-05-04 18:10:00,HH001,230.39,0.045,ON,North
2025-05-04 18:10:00,HH002,232.44,0.14,OFF,West
2025-05-04 18:10:00,HH003,230.46,0.785,ON,East
2025-05-04 18:10:00,HH004,228.13,0.056,ON,East
2025-05-04 18:10:00,HH005,229.22,0.141,ON,East
2025-05-04 18:10:00,HH006,229.95,0.104,ON,West
2025-05-04 18:10:00,HH007,232.1,0.084,ON,North
2025-05-04 18:10:00,HH008,228.44,0.493,ON,East
2025-05-04 18:10:00,HH009,228.8,0.016,ON,North
2025-05-04 18:20:00,HH000,234.85,0.004,ON,West
2025-05-04 18:20:00,HH001,230.58,0.09,ON,South
2025-05-04 18:20:00,HH002,231.62,0.253,ON,West
2025-05-04 18:20:00,HH003,230.4,0.008,ON,South
2025-05-04 18:20:00,HH004,223.48,0.182,ON,South
2025-05-04 18:20:00,HH005,227.76,0.7,ON,East
2025-05-04 18:20:00,HH006,228.52,0.156,ON,North
2025-05-04 18:20:00,HH007,229.82,0.473,ON,West
2025-05-04 18:20:00,HH008,225.13,0.37,ON,West
2025-05-04 18:20:00,HH009,230.21,0.213,ON,West
2025-05-04 18:30:00,HH000,229.51,0.31,ON,North
2025-05-04 18:30:00,HH001,229.73,0.078,ON,East
2025-05-04 18:30:00,HH002,230.59,0.082,ON,West
2025-05-04 18:30:00,HH003,225.54,0.529,ON,South
2025-05-04 18:30:00,HH004,229.05,0.667,ON,North
2025-05-04 18:30:00,HH005,233.26,0.367,ON,East
2025-05-04 18:30:00,HH006,229.67,0.12,OFF,South
2025-05-04 18:30:00,HH007,232.97,0.171,ON,North
2025-05-04 18:30:00,HH008,229.56,0.124,ON,South
2025-05-04 18:30:00,HH009,233.44,0.152,ON,South
2025-05-04 18:40:00,HH000,228.79,0.153,ON,East
2025-05-04 18:40:00,HH001,228.01,0.312,ON,West
2025-05-04 18:40:00,HH002,232.7,0.044,ON,West
2025-05-04 18:40:00,HH003,234.02,0.021,OFF,North
2025-05-04 18:40:00,HH004,226.57,0.192,ON,West
2025-05-04 18:40:00,HH005,231.38,0.038,ON,South
2025-05-04 18:40:00,HH006,230.77,0.176,ON,North
2025-05-04 18:40:00,HH007,228.63,0.077,ON,South
2025-05-04 18:40:00,HH008,227.03,0.165,ON,South
2025-05-04 18:40:00,HH009,232.45,0.26,OFF,West
2025-05-04 18:50:00,HH000,231.5,0.351,ON,East
2025-05-04 18:50:00,HH001,229.57,0.094,ON,West
2025-05-04 18:50:00,HH002,231.7,0.06,ON,South
2025-05-04 18:50:00,HH003,227.97,0.0,ON,South
2025-05-04 18:50:00,HH004,232.93,0.573,ON,West
2025-05-04 18:50:00,HH005,230.27,0.077,ON,North
2025-05-04 18:50:00,HH006,227.48,0.514,ON,East
2025-05-04 18:50:00,HH007,230.19,0.113,ON,West
2025-05-04 18:50:00,HH008,228.08,0.121,ON,East
2025-05-04 18:50:00,HH009,225.83,0.049,ON,West
2025-05-04 19:00:00,HH000,230.95,0.076,ON,North
2025-05-04 19:00:00,HH001,232.58,0.005,ON,North
2025-05-04 19:00:00,HH002,231.19,0.599,ON,East
2025-05-04 19:00:00,HH003,231.74,0.098,ON,South
2025-05-04 19:00:00,HH004,231.52,0.182,ON,North
2025-05-04 19:00:00,HH005,231.97,0.269,OFF,North
2025-05-04 19:00:00,HH006,225.74,0.218,ON,East
2025-05-04 19:00:00,HH007,229.2,0.095,ON,South
2025-05-04 19:00:00,HH008,226.95,0.088,ON,North
2025-05-04 19:00:00,HH009,229.27,0.293,ON,West
2025-05-04 19:10:00,HH000,227.72,0.451,ON,North
2025-05-04 19:10:00,HH001,230.7,0.083,ON,North
2025-05-04 19:10:00,HH002,226.64,0.153,ON,South
2025-05-04 19:10:00,HH003,225.99,0.502,ON,East
2025-05-04 19:10:00,HH004,230.23,0.0,ON,South
2025-05-04 19:10:00,HH005,236.77,0.172,ON,South
2025-05-04 19:10:00,HH006,230.59,0.073,ON,South
2025-05-04 19:10:00,HH007,229.97,0.234,OFF,North
2025-05-04 19:10:00,HH008,227.98,0.041,ON,West
2025-05-04 19:10:00,HH009,234.86,0.062,ON,East
2025-05-04 19:20:00,HH000,228.58,0.04,ON,North
2025-05-04 19:20:00,HH001,234.75,0.108,ON,East
2025-05-04 19:20:00,HH002,233.7,0.177,ON,East
2025-05-04 19:20:00,HH003,228.89,0.04,ON,East
2025-05-04 19:20:00,HH004,230.27,0.212,ON,South
2025-05-04 19:20:00,HH005,230.7,0.356,ON,North
2025-05-04 19:20:00,HH006,230.13,0.869,ON,East
2025-05-04 19:20:00,HH007,230.78,0.227,ON,East
2025-05-04 19:20:00,HH008,231.83,0.147,ON,East
2025-05-04 19:20:00,HH009,227.63,0.003,ON,East
2025-05-04 19:30:00,HH000,228.62,0.262,ON,West
2025-05-04 19:30:00,HH001,227.79,0.677,ON,North
2025-05-04 19:30:00,HH002,226.68,0.12,ON,North
2025-05-04 19:30:00,HH003,226.18,0.023,ON,North
2025-05-04 19:30:00,HH004,228.71,0.256,ON,West
2025-05-04 19:30:00,HH005,226.38,0.091,ON,East
2025-05-04 19:30:00,HH006,228.72,0.277,ON,North
2025-05-04 19:30:00,HH007,230.06,0.029,ON,South
2025-05-04 19:30:00,HH008,232.73,0.113,ON,East
2025-05-04 19:30:00,HH009,235.03,0.009,ON,North
2025-05-04 19:40:00,HH000,234.4,0.062,ON,North
2025-05-04 19:40:00,HH001,225.68,0.019,ON,East
2025-05-04 19:40:00,HH002,230.27,0.023,ON,South
2025-05-04 19:40:00,HH003,225.31,0.25,ON,South
2025-05-04 19:40:00,HH004,234.68,0.057,ON,East
2025-05-04 19:40:00,HH005,233.44,0.053,ON,North
2025-05-04 19:40:00,HH006,226.13,0.033,ON,South
2025-05-04 19:40:00,HH007,230.19,0.041,ON,West
2025-05-04 19:40:00,HH008,229.7,0.154,ON,North
2025-05-04 19:40:00,HH009,225.98,0.02,ON,West
2025-05-04 19:50:00,HH000,231.38,0.057,ON,East
2025-05-04 19:50:00,HH001,228.88,0.085,ON,North
2025-05-04 19:50:00,HH002,236.34,0.019,ON,West
2025-05-04 19:50:00,HH003,231.29,0.401,ON,West
2025-05-04 19:50:00,HH004,233.24,0.045,ON,West
2025-05-04 19:50:00,HH005,225.11,0.082,ON,South
2025-05-04 19:50:00,HH006,233.71,0.073,ON,South
2025-05-04 19:50:00,HH007,231.6,0.162,ON,South
2025-05-04 19:50:00,HH008,230.69,0.253,ON,North
2025-05-04 19:50:00,HH009,226.15,0.045,OFF,East
2025-05-04 20:00:00,HH000,233.58,0.113,ON,West
2025-05-04 20:00:00,HH001,235.91,0.089,ON,West
2025-05-04 20:00:00,HH002,229.29,0.27,ON,East
2025-05-04 20:00:00,HH003,230.27,0.163,ON,North
2025-05-04 20:00:00,HH004,227.74,0.471,ON,East
2025-05-04 20:00:00,HH005,229.69,0.016,ON,North
2025-05-04 20:00:00,HH006,231.87,0.004,OFF,West
2025-05-04 20:00:00,HH007,229.99,0.011,ON,East
2025-05-04 20:00:00,HH008,231.98,0.147,ON,West
2025-05-04 20:00:00,HH009,232.06,0.113,ON,East
2025-05-04 20:10:00,HH000,231.44,0.285,ON,West
2025-05-04 20:10:00,HH001,236.64,0.132,OFF,East
2025-05-04 20:10:00,HH002,233.6,0.203,ON,South
2025-05-04 20:10:00,HH003,236.07,0.319,OFF,South
2025-05-04 20:10:00,HH004,228.23,0.04,ON,East
2025-05-04 20:10:00,HH005,230.49,0.384,ON,South
2025-05-04 20:10:00,HH006,230.88,0.43,ON,North
2025-05-04 20:10:00,HH007,230.17,0.113,ON,East
2025-05-04 20:10:00,HH008,227.26,0.289,ON,West
2025-05-04 20:10:00,HH009,233.12,0.108,ON,South
2025-05-04 20:20:00,HH000,234.65,0.019,OFF,North
2025-05-04 20:20:00,HH001,225.83,0.207,ON,North
2025-05-04 20:20:00,HH002,227.54,0.053,ON,West
2025-05-04 20:20:00,HH003,226.33,0.076,ON,South
2025-05-04 20:20:00,HH004,234.29,0.083,ON,North
2025-05-04 20:20:00,HH005,235.39,0.046,ON,North
2025-05-04 20:20:00,HH006,230.67,0.415,ON,West
2025-05-04 20:20:00,HH007,231.03,0.048,ON,North
2025-05-04 20:20:00,HH008,230.23,0.475,ON,East
2025-05-04 20:20:00,HH009,226.89,0.056,ON,West
2025-05-04 20:30:00,HH000,231.01,0.289,ON,West
2025-05-04 20:30:00,HH001,232.89,0.063,ON,South
2025-05-04 20:30:00,HH002,229.74,0.598,ON,North
2025-05-04 20:30:00,HH003,235.54,0.044,ON,South
2025-05-04 20:30:00,HH004,229.47,1.412,ON,South
